brand_name,revenue,cost,profit,qty,profit_margin,revenue_crore,profit_crore,qty_crore
Tops Gold,1750193.384,1365323.3419820005,384870.04201800015,13022.0,0.21990143805617318,0.1750193384,0.03848700420180001,0.0013022
Nilgiris,971608.4780000001,587285.4553439999,384323.0226560001,38376.0,0.3955533852968295,0.0971608478,0.03843230226560001,0.0038376
KVG,860695.517,477983.41137000005,382712.10562999995,10117.0,0.4446544661507746,0.0860695517,0.038271210562999994,0.0010117
Heritage,3942218.946999999,3560676.0057469993,381542.9412529999,76806.0,0.09678380282336965,0.3942218946999999,0.03815429412529999,0.0076806
Schiff,1267998.28,890292.0754379997,377706.204562,22592.0,0.29787595970713776,0.126799828,0.0377706204562,0.0022592
Doritos,4422068.739,4045238.9422180005,376829.796782,78171.0,0.08521572572099269,0.4422068739,0.0376829796782,0.0078171
Fackelmann,2097866.0200000005,1722642.0061739997,375224.01382600004,14326.0,0.17885985580051483,0.20978660200000004,0.037522401382600004,0.0014326
Ultra Wrap,878864.2969999998,504044.9317100001,374819.36528999987,7729.0,0.42648150183076555,0.08788642969999998,0.03748193652899999,0.0007729
Gunsberg,1214389.0809999998,846059.8426140001,368329.238386,13528.0,0.30330414209809586,0.12143890809999998,0.0368329238386,0.0013528
PediaSure,5784687.943,5418892.00047,365795.94253,8978.0,0.06323520752275781,0.5784687943,0.036579594253,0.0008978
Nestle,6494014.953,6129967.849161002,364047.103839,102978.0,0.05605886442728676,0.6494014953,0.0364047103839,0.0102978
Mahakosh,6428225.0,6064202.301179998,364022.69881999993,37125.0,0.056628804813148255,0.6428225,0.036402269881999995,0.0037125
Cadbury Bournvita,12494813.106999999,12133513.381497003,361299.7255030001,43820.0,0.02891597676643825,1.2494813106999998,0.03612997255030001,0.004382
The Whole Truth,2576927.3770000003,2216130.3236999996,360797.05329999985,22839.0,0.140010563169239,0.2576927377,0.03607970532999998,0.0022839
Real,29370951.077,29012413.91612101,358537.16087900026,373732.0,0.012207202958428061,2.9370951077,0.03585371608790003,0.0373732
Amul Kool,3501746.4150000005,3144050.7920050006,357695.62299500016,127697.0,0.10214778016557208,0.35017464150000005,0.03576956229950001,0.0127697
The Natural,1837287.937,1482810.863869999,354477.07312999986,12242.0,0.192934959181632,0.1837287937,0.03544770731299999,0.0012242
Gulab,3968168.2929999996,3614966.6466829996,353201.6463169998,32307.0,0.08900873658510426,0.39681682929999995,0.03532016463169998,0.0032307
Nestle Cerelac,3120430.204,2768119.3861,352310.8179,11842.0,0.11290456599490088,0.3120430204,0.03523108179,0.0011842
KitKat,5760900.460000001,5410601.879324999,350298.580675,84677.0,0.06080621998370719,0.5760900460000001,0.035029858067499996,0.0084677
GRB,2915463.2970000003,2567250.3546900004,348212.9423099999,11946.0,0.11943657211130375,0.29154632970000005,0.03482129423099999,0.0011946
Broadsky,954391.0599999999,606387.9296269999,348003.130373,8534.0,0.3646336862931218,0.095439106,0.034800313037299996,0.0008534
Johnson's,3901155.793,3553516.6751650004,347639.11783500004,25766.0,0.08911182641277306,0.3901155793,0.0347639117835,0.0025766
Hommade,4969222.113000001,4623249.869699,345972.2433010001,114112.0,0.06962301853964241,0.4969222113000001,0.03459722433010001,0.0114112
Anandam,2295275.164,1951438.9163000009,343836.24770000007,12854.0,0.14980175496727507,0.2295275164,0.03438362477000001,0.0012854
Beco,1032368.8470000001,688945.7182170001,343423.12878300017,7417.0,0.33265545524835094,0.1032368847,0.034342312878300016,0.0007417
Paperwrap,845711.365,504140.51644500013,341570.84855500003,4752.0,0.40388584414376416,0.0845711365,0.0341570848555,0.0004752
Akshayakalpa,2248739.698,1915550.4481120005,333189.249888,25915.0,0.1481671045271866,0.2248739698,0.0333189249888,0.0025915
GTS,3495351.7179999994,3164331.4159899987,331020.30201,7120.0,0.09470300236320883,0.34953517179999993,0.033102030201,0.000712
Britannia Good Day,6469370.466,6138911.125628002,330459.3403719999,121580.0,0.051080602372169034,0.6469370466,0.03304593403719999,0.012158
Coolberg,3260671.3559999997,2931494.596646001,329176.7593539999,41964.0,0.10095367591961633,0.32606713559999995,0.032917675935399994,0.0041964
Jimmy's Cocktails,3137931.084,2811053.9202279993,326877.1637720002,24420.0,0.10416964395385052,0.31379310839999996,0.03268771637720002,0.002442
Alpino,2343964.2199999997,2017599.5816299997,326364.63837,9000.0,0.1392361861095303,0.23439642199999997,0.032636463837,0.0009
Star,746563.621,425775.9309870001,320787.69001300004,9003.0,0.4296856704366526,0.0746563621,0.0320787690013,0.0009003
4700BC,2764334.109,2444359.923592002,319974.18540800014,39235.0,0.11575090882330104,0.2764334109,0.031997418540800016,0.0039235
Pringles,4188619.076000001,3869581.3561079996,319037.719892,38685.0,0.07616775698702852,0.4188619076000001,0.031903771989200004,0.0038685
Auradecor,642337.3829999999,324603.577608,317733.80539199995,3641.0,0.4946525203126781,0.0642337383,0.031773380539199994,0.0003641
London Dairy,1602835.4249999998,1286204.0689129997,316631.356087,5768.0,0.19754452088367092,0.1602835425,0.0316631356087,0.0005768
Lal,1144100.918,830834.4862930002,313266.4317070001,10384.0,0.27381013927916464,0.1144100918,0.03132664317070001,0.0010384
Sofy,4119687.3869999996,3807190.3181340015,312497.06886600005,14209.0,0.07585455873474996,0.41196873869999995,0.031249706886600004,0.0014209
Parachute,5919042.704,5607676.323626,311366.3803740002,43426.0,0.052604178740522256,0.5919042704,0.03113663803740002,0.0043426
Muffets & Tuffets,824020.8650000001,514527.989639,309492.8753610001,23683.0,0.3755886392039357,0.08240208650000001,0.030949287536100007,0.0023683
Godrej No.1,5066985.499,4758672.971075,308312.52792500006,36945.0,0.06084732786108178,0.5066985499,0.030831252792500007,0.0036945
Mother's Recipe,2514494.4450000003,2209422.565854999,305071.87914499996,33376.0,0.12132533430393,0.2514494445,0.030507187914499995,0.0033376
Medimix,2604161.789,2300306.9158439995,303854.87315600005,15326.0,0.11668048983726181,0.26041617889999996,0.030385487315600004,0.0015326
Safe Harvest,3181056.9960000003,2877631.0487150005,303425.94728500006,31658.0,0.095385259574582,0.3181056996,0.030342594728500007,0.0031658
Natureland,4538915.507999999,4239379.113487001,299536.394513,38321.0,0.0659929434652521,0.45389155079999993,0.029953639451299998,0.0038321
Delichic,2304847.136,2008140.283955,296706.8520450001,11390.0,0.12873168350762162,0.2304847136,0.029670685204500013,0.001139
Stayfree,7632044.335999998,7339386.103581001,292658.2324190001,45636.0,0.03834598169700677,0.7632044335999998,0.029265823241900014,0.0045636
Salsalito,1167339.467,878129.1164040001,289210.35059600003,6826.0,0.24775171128177065,0.1167339467,0.028921035059600003,0.0006826
Nature Fresh,5968792.0709999995,5680332.460869999,288459.61013000004,32994.0,0.048327971002962426,0.5968792071,0.028845961013000004,0.0032994
Lotte,2684642.9529999997,2399334.0352350003,285308.91776500014,23983.0,0.10627443677237483,0.2684642953,0.028530891776500013,0.0023983
Parry's,2433859.7020000005,2151468.784661,282390.91733900004,34280.0,0.11602596366049697,0.24338597020000005,0.028239091733900004,0.003428
Raw Pressery,7600611.933,7319097.776867999,281514.156132,61820.0,0.037038354097481845,0.7600611933,0.028151415613199997,0.006182
Enerzal,841207.5050000001,563911.9651789999,277295.5398209999,26349.0,0.32963987859452093,0.08412075050000001,0.02772955398209999,0.0026349
Britannia Little Hearts,2761796.12,2484998.841092,276797.2789079999,180032.0,0.10022364681575406,0.276179612,0.02767972789079999,0.0180032
Monster,1208236.6569999997,934873.085042,273363.57195799996,10920.0,0.2262500234322886,0.12082366569999997,0.027336357195799996,0.001092
Little's,1613221.201,1342883.0515740006,270338.14942599996,11081.0,0.16757661581587407,0.1613221201,0.027033814942599994,0.0011081
Society,3276220.7450000006,3008061.3152190023,268159.4297810001,13461.0,0.08185023252485388,0.3276220745000001,0.026815942978100006,0.0013461
Storia,1812818.9570000004,1544858.0196229997,267960.937377,16230.0,0.1478145053273513,0.18128189570000003,0.0267960937377,0.001623
Licious,1559298.401,1296155.3531860001,263143.047814,8100.0,0.1687573383293683,0.1559298401,0.0263143047814,0.00081
Faber-Castell,797713.457,535148.2044660001,262565.2525340001,5703.0,0.329147327564765,0.07977134570000001,0.02625652525340001,0.0005703
Wai Wai,1160003.5440000002,898268.7563759998,261734.78762400008,31577.0,0.22563274825994845,0.11600035440000002,0.026173478762400008,0.0031577
Pasabahce,963570.8589999999,701954.9518599999,261615.90714000008,2602.0,0.2715066615977851,0.0963570859,0.026161590714000007,0.0002602
Happy Baby,1288029.6739999999,1030938.960993,257090.7130069999,4065.0,0.19959999229567432,0.1288029674,0.02570907130069999,0.0004065
Hansaplast,830297.2500000001,576340.945009,253956.30499100007,22339.0,0.3058619126957244,0.08302972500000001,0.025395630499100007,0.0022339
Germinix,732862.3489999999,479476.94946099975,253385.39953899995,4229.0,0.3457476016945714,0.0732862349,0.025338539953899994,0.0004229
Frooti,1331890.5019999999,1079191.7959029998,252698.70609699996,20417.0,0.1897293401503662,0.1331890502,0.025269870609699995,0.0020417
Luv Lap,1023098.059,771135.7360269997,251962.322973,4481.0,0.24627387448987428,0.1023098059,0.0251962322973,0.0004481
Gatorade,1382312.8699999999,1130522.113845,251790.756155,23019.0,0.18215178460647627,0.13823128699999998,0.0251790756155,0.0023019
Nestle Lactogen,2240739.179,1989076.2225100002,251662.95648999998,6263.0,0.11231247208446297,0.2240739179,0.025166295648999998,0.0006263
Yardley,2459187.7649999997,2209712.7655699993,249474.99943000005,11730.0,0.1014460965448078,0.24591877649999996,0.024947499943000006,0.001173
Sensodyne,4459126.069,4210933.838794001,248192.23020599995,31964.0,0.05565938849126536,0.4459126069,0.024819223020599995,0.0031964
Mangalam,721948.2450000001,474136.59684400016,247811.64815600013,3914.0,0.3432540349980352,0.0721948245,0.024781164815600012,0.0003914
Rage Coffee,1022415.216,775953.2384400003,246461.97756000006,2602.0,0.24105859703872018,0.1022415216,0.024646197756000007,0.0002602
Sunfeast Mom's Magic,2363332.284999999,2118063.159376999,245269.12562300003,37860.0,0.10378105828778965,0.2363332284999999,0.024526912562300003,0.003786
Davidoff,1007675.3159999999,762606.6096299997,245068.70637000003,1834.0,0.24320205375557702,0.10076753159999999,0.024506870637,0.0001834
Colgate,8627358.943000002,8382529.401639998,244829.5413600001,70064.0,0.02837827230529778,0.8627358943000002,0.024482954136000008,0.0070064
Aashirvaad Select,15075499.178,14831090.237725995,244408.9402740001,60460.0,0.01621232818815521,1.5075499178,0.02444089402740001,0.006046
CoviSelf,2406670.4680000003,2165014.3865500004,241656.0814500001,10378.0,0.1004109555766569,0.24066704680000003,0.02416560814500001,0.0010378
Alpenliebe,1170381.6469999999,928917.8330490001,241463.813951,20317.0,0.20631203041327253,0.11703816469999999,0.0241463813951,0.0020317
Puro,1073211.9589999998,832519.4350160003,240692.523984,9791.0,0.22427305432588834,0.10732119589999999,0.0240692523984,0.0009791
Natural Tattva,1189963.676,950796.5738460001,239167.10215399993,28800.0,0.20098689311084478,0.1189963676,0.023916710215399994,0.00288
Taina,503062.639,269767.64921899984,233294.98978100007,5531.0,0.46374938565254903,0.0503062639,0.023329498978100008,0.0005531
So-Lite,1545173.9419999998,1315510.9485860004,229662.99341400014,32522.0,0.14863245306656883,0.1545173942,0.022966299341400015,0.0032522
McVitie's,2398082.5760000004,2170188.3553509996,227894.22064900008,27492.0,0.09503184874856455,0.23980825760000005,0.02278942206490001,0.0027492
Scotch,1088481.8329999999,861691.2787159998,226790.55428399995,8269.0,0.2083549283123405,0.10884818329999998,0.022679055428399996,0.0008269
BRU,6026060.16,5800049.39264,226010.76735999997,39706.0,0.037505561072924964,0.602606016,0.022601076735999998,0.0039706
TilSona,1409456.0,1183720.3829299996,225735.61707,4756.0,0.16015797376434596,0.1409456,0.022573561707,0.0004756
Paras,5552188.0,5329050.463950002,223137.53605000002,11528.0,0.040189117524478644,0.5552188,0.022313753605000004,0.0011528
Dhampur Green,1031675.245,809957.8248780002,221717.42012199998,12914.0,0.21491009035697078,0.1031675245,0.0221717420122,0.0012914
Aravali,1278028.9590000003,1056849.973371,221178.98562900006,46722.0,0.17306257739422634,0.12780289590000002,0.022117898562900005,0.0046722
Britannia Marie Gold,3840410.411000001,3621597.2498800014,218813.16112000006,42407.0,0.05697650451453273,0.3840410411000001,0.021881316112000008,0.0042407
Hudson,1680293.0,1462730.10017,217562.89983000007,2747.0,0.12947914430995075,0.1680293,0.021756289983000006,0.0002747
Nature's Solutions,653234.389,437797.971409,215436.417591,5660.0,0.3297995653915275,0.0653234389,0.0215436417591,0.000566
Fanta,1755795.736,1540898.0885400006,214897.64745999998,35985.0,0.12239330752082427,0.1755795736,0.021489764746,0.0035985
Nestle Everyday,3981960.6220000004,3767251.80591,214708.81609000007,17483.0,0.053920376536059085,0.39819606220000003,0.021470881609000007,0.0017483
Bio Nutrients Pure Diet,772352.6559999998,559556.9183310001,212795.73766899997,15081.0,0.27551628911469683,0.07723526559999998,0.021279573766899998,0.0015081
Oxi Green,553181.174,343111.3246670001,210069.84933300005,3787.0,0.37974873189194985,0.0553181174,0.021006984933300006,0.0003787
Sting,1597601.525,1387575.1072210004,210026.41777900004,66467.0,0.13146358118242285,0.1597601525,0.021002641777900004,0.0066467
Gold Flake,2886982.046,2677276.7305500004,209705.31545000008,8886.0,0.07263824717599233,0.2886982046,0.020970531545000008,0.0008886
Fresh Ones,506633.497,300317.1786040001,206316.31839599987,3009.0,0.4072299198882222,0.0506633497,0.020631631839599988,0.0003009
Prolyte,529760.45,324431.5514360001,205328.89856400006,23549.0,0.38758819871132333,0.05297604499999999,0.020532889856400005,0.0023549
Apis Himalaya,807107.676,602485.1435710003,204622.53242899987,2462.0,0.25352569243685386,0.0807107676,0.020462253242899988,0.0002462
Kinder Joy,1357224.4239999999,1153636.9421529996,203587.48184700002,23609.0,0.1500028132760747,0.13572244239999998,0.0203587481847,0.0023609
Britannia Tiger Krunch,1287041.0209999997,1083790.9537320004,203250.0672680001,15780.0,0.1579204267398406,0.12870410209999997,0.02032500672680001,0.001578
Quaker,5339675.976,5136618.315839,203057.66016100015,35267.0,0.03802808654938506,0.5339675976,0.020305766016100017,0.0035267
Fogg,1143141.6800000002,944033.6895399997,199107.9904599999,4521.0,0.17417612702215518,0.11431416800000002,0.019910799045999992,0.0004521
Pigeon,929851.013,733017.3827970003,196833.63020300004,6248.0,0.21168297657487203,0.0929851013,0.019683363020300004,0.0006248
Aptamil,1522029.352,1325308.0233900002,196721.32860999997,2067.0,0.12924936588870722,0.1522029352,0.019672132860999995,0.0002067
Fendo,486164.533,290264.6846699998,195899.84833000004,1440.0,0.4029496909639849,0.0486164533,0.019589984833000004,0.000144
The Baker's Dozen,895292.6639999998,700079.319612,195213.34438800006,9816.0,0.21804416839050533,0.08952926639999997,0.019521334438800005,0.0009816
Puramate,656270.633,462151.0448470001,194119.5881529999,10450.0,0.29579197726039325,0.0656270633,0.01941195881529999,0.001045
Drools,1403505.4039999999,1209731.7730289998,193773.63097100004,2729.0,0.13806404337221923,0.14035054039999997,0.019377363097100003,0.0002729
Elements,405081.738,212063.31595399996,193018.42204600005,3377.0,0.4764925296286747,0.0405081738,0.019301842204600007,0.0003377
Purenut,2231905.565,2039665.7255399993,192239.83946000002,12500.0,0.08613260456653775,0.2231905565,0.019223983946,0.00125
Wipro Safewash,2013094.21,1820965.3335300002,192128.87647000005,7230.0,0.09543958524921695,0.201309421,0.019212887647000004,0.000723
Meatigo,1830054.843,1638601.2542699997,191453.58873000005,8511.0,0.10461631216261863,0.18300548430000002,0.019145358873000003,0.0008511
Mee Mee,995577.4389999999,804216.9503530003,191360.48864700005,4378.0,0.19221055153601171,0.0995577439,0.019136048864700005,0.0004378
Tata Soulfull,1101461.142,910982.3970220002,190478.74497799992,5935.0,0.17293278692713057,0.1101461142,0.01904787449779999,0.0005935
Harveys,769575.0210000001,579967.0193699999,189608.00162999996,13105.0,0.24638014028004676,0.0769575021,0.018960800162999995,0.0013105
Colgate SlimSoft,724907.126,535389.295678,189517.83032200005,7458.0,0.2614373945635624,0.0724907126,0.018951783032200006,0.0007458
Kingfisher,1318586.2659999998,1129300.5761269997,189285.689873,22124.0,0.14355199561361123,0.13185862659999997,0.0189285689873,0.0022124
Zama Organics,523952.341,335948.184802,188004.15619799998,12315.0,0.35881919305710286,0.0523952341,0.018800415619799997,0.0012315
Princeware,398799.07399999996,211001.59537200013,187797.47862799992,2042.0,0.4709075092486297,0.0398799074,0.018779747862799994,0.0002042
Tang,6584717.215999999,6398240.568293001,186476.64770700008,42788.0,0.028319613673596537,0.6584717215999999,0.01864766477070001,0.0042788
Nestle NAN EXCELLAPRO,1643571.255,1458804.2226800004,184767.03232,2143.0,0.11241802371385475,0.16435712549999998,0.018476703232,0.0002143
Stash Pro,306726.196,123016.5288430001,183709.6671570002,4221.0,0.5989369983807976,0.0306726196,0.01837096671570002,0.0004221
Spartan,450583.16500000004,267947.4473859999,182635.71761400005,2368.0,0.40533187167345686,0.0450583165,0.018263571761400005,0.0002368
